Name,Gender,GP,MIN,PTS,DR,OR,REB,AST,STL,BLK,BLKON,FOUL,FOULON,TO,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%
Dylan Shorne,Male,18,531,371,177,100,277,34,23,2,15,55,102,63,140,281,49.8,136,263,51.7,4,18,22.2,87,123,70.7
Dylan Slender,Male,42,414,122,66,40,106,10,10,6,4,74,34,36,54,120,45.0,54,118,45.8,0,2,0.0,14,34,41.2
Dylan Strevens,Male,15,72,25,7,3,10,8,1,1,2,8,6,8,6,23,26.1,4,14,28.6,2,9,22.2,9,14,64.3
Dylan Sweeny,Male,54,628,192,48,13,61,19,18,1,6,60,37,46,68,196,34.7,42,88,47.7,26,108,24.1,30,49,61.2
Dylan Taylor,Male,24,173,28,20,6,26,7,3,1,3,28,3,13,11,39,28.2,5,19,26.3,6,20,30.0,0,0,0.0
Dylan Thoonen,Male,66,2010,1056,438,150,588,95,61,27,39,132,223,141,360,874,41.2,289,612,47.2,71,262,27.1,185,293,63.1
Dylan Travis,Male,56,2046,1710,394,126,520,220,170,16,38,102,328,138,606,1330,45.6,414,846,48.9,192,484,39.7,306,396,77.3
Dylan Tunn,Male,22,450,127,66,27,93,38,22,1,9,51,44,34,55,106,51.9,53,95,55.8,2,11,18.2,15,35,42.9
Dylan Vi,Male,14,69,9,8,2,10,2,1,0,0,11,3,6,4,8,50.0,3,3,100.0,1,5,20.0,0,3,0.0
Dylan Walsh,Male,38,788,181,148,70,218,22,22,13,0,91,29,42,73,225,32.4,60,162,37.0,13,63,20.6,20,30,66.7
Dylan Wayman,Male,97,2263,1036,328,73,401,208,98,17,22,226,276,248,352,923,38.1,221,499,44.3,131,424,30.9,201,313,64.2
Dylan Webb,Male,164,5021,2188,904,323,1227,255,130,230,122,559,771,480,760,1866,40.7,653,1422,45.9,107,444,24.1,535,960,55.7
Dylan West,Male,5,31,7,2,3,5,0,2,0,0,1,1,8,2,8,25.0,1,4,25.0,1,4,25.0,2,2,100.0
Dylan Wreford,Male,4,16,4,0,1,1,0,0,0,0,1,1,2,1,3,33.3,1,3,33.3,0,0,0.0,2,2,100.0
Dylon Wayman,Male,1,10,14,4,1,5,1,0,0,0,0,4,1,4,6,66.7,2,4,50.0,2,2,100.0,4,6,66.7
Dyson King,Male,5,140,77,24,18,42,7,4,2,3,11,13,17,32,68,47.1,32,62,51.6,0,6,0.0,13,19,68.4
Dyson Sumsion,Male,46,437,131,24,7,31,47,18,2,4,33,25,28,42,127,33.1,17,42,40.5,25,85,29.4,22,28,78.6
Eamon Larman-Ripon,Male,127,3162,959,307,73,380,408,123,14,26,237,167,337,375,999,37.5,268,642,41.7,107,357,30.0,102,161,63.4
Eamon Larmon Rippon,Male,1,4,0,1,0,1,1,0,0,0,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Eamon Mccuskey,Male,2,17,0,1,1,2,1,0,0,0,3,2,0,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0.0
Earl Nurse,Male,3,71,6,6,8,14,3,5,3,2,8,7,6,1,15,6.7,1,15,6.7,0,0,0.0,4,6,66.7
Ebany Vanderheym,Female,65,1898,322,210,97,307,126,73,4,20,132,119,153,130,432,30.1,126,412,30.6,4,20,20.0,58,105,55.2
Eboni Mcmaster,Female,4,13,3,2,1,3,2,1,1,1,1,1,3,1,3,33.3,1,3,33.3,0,0,0.0,1,2,50.0
Eboni Ross,Female,20,583,301,183,93,276,38,39,27,8,74,62,91,108,209,51.7,108,209,51.7,0,0,0.0,45,89,50.6
Ebonie Scase,Female,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0
Ebony Baxter,Female,40,1071,239,184,105,289,26,38,30,13,91,66,86,100,349,28.7,100,343,29.2,0,6,0.0,37,74,50.0
Ebony Busse,Female,38,856,114,65,51,116,32,23,4,0,121,0,129,45,244,18.4,42,217,19.4,3,27,11.1,27,77,35.1
Ebony Coulson,Female,34,206,36,15,9,24,9,6,1,5,27,11,26,13,67,19.4,8,45,17.8,5,22,22.7,5,7,71.4
Ebony Gooding,Female,8,221,76,21,16,37,5,8,0,0,15,0,20,29,84,34.5,27,76,35.5,2,8,25.0,16,34,47.1
Ebony Just,Female,136,4328,1491,315,92,407,340,177,12,5,265,32,380,595,1775,33.5,324,948,34.2,271,827,32.8,228,298,76.5
Ebony Marris,Female,10,63,5,3,0,3,5,1,0,2,8,4,4,1,10,10.0,1,9,11.1,0,1,0.0,3,4,75.0
Ebony Mcalpine,Female,18,405,127,41,13,54,21,27,6,0,28,0,84,56,182,30.8,46,142,32.4,10,40,25.0,5,9,55.6
Ebony Post,Female,20,408,56,61,37,98,26,14,7,9,22,36,29,15,69,21.7,15,69,21.7,0,0,0.0,26,43,60.5
Ebony Robinson,Female,39,468,70,39,41,80,19,23,7,6,43,30,18,26,72,36.1,24,62,38.7,2,10,20.0,16,29,55.2
Ebony Rolph,Female,63,1324,468,236,128,364,77,80,76,12,106,118,120,188,487,38.6,185,467,39.6,3,20,15.0,89,134,66.4
Ebony Sandiman,Female,30,186,37,24,13,37,7,15,0,4,15,8,18,14,39,35.9,12,34,35.3,2,5,40.0,7,10,70.0
Ebony Sans,Female,54,884,301,128,40,168,38,46,17,12,74,50,87,100,377,26.5,51,159,32.1,49,218,22.5,38,54,70.4
Ebony Stacey,Female,25,112,18,9,3,12,1,8,0,1,15,11,13,7,22,31.8,7,21,33.3,0,1,0.0,4,15,26.7
Ebony Tannouri,Female,55,1187,367,119,65,184,85,43,4,18,116,66,156,135,451,29.9,90,286,31.5,45,165,27.3,52,75,69.3
Ebony Turner,Female,9,153,51,17,8,25,5,6,0,0,10,0,22,20,60,33.3,17,46,37.0,3,14,21.4,14,16,87.5
Ed Bodey,Male,9,96,22,19,5,24,8,5,0,0,15,0,10,4,16,25.0,3,12,25.0,1,4,25.0,13,22,59.1
Ed John,Male,3,25,12,4,3,7,0,1,1,0,1,0,2,6,11,54.5,6,10,60.0,0,1,0.0,0,2,0.0
Ed Tipoki,Male,3,102,26,16,11,27,3,2,0,0,10,0,7,10,27,37.0,9,22,40.9,1,5,20.0,5,11,45.5
Eddie Cox,Male,65,2276,1157,358,117,475,65,47,49,0,111,0,84,510,1215,42.0,417,978,42.6,93,237,39.2,154,192,80.2
Eddie Stalker,Male,4,64,10,8,0,8,3,2,1,1,6,2,4,4,9,44.4,3,5,60.0,1,4,25.0,1,3,33.3
Eddie Swan,Male,50,1141,602,212,89,301,36,20,54,31,144,209,124,184,511,36.0,137,325,42.2,47,186,25.3,187,295,63.4
Eddison Donelan,Male,21,116,44,16,5,21,12,3,1,3,18,14,8,14,29,48.3,7,16,43.8,7,13,53.8,9,13,69.2
Eden Bourke,Female,36,453,54,64,23,87,13,8,15,4,45,31,29,20,66,30.3,20,63,31.7,0,3,0.0,14,35,40.0
Eden Donoghue,Female,34,656,189,43,21,64,29,22,5,13,55,90,97,52,188,27.7,44,137,32.1,8,51,15.7,65,116,56.0
Eden Tenenberg,Male,88,1783,675,267,75,342,105,86,8,31,182,168,123,247,647,38.2,197,443,44.5,50,204,24.5,121,218,55.5
Edin Zunic,Male,58,864,305,125,68,193,17,8,15,24,156,53,104,123,250,49.2,121,243,49.8,2,7,28.6,57,72,79.2
Edmund Johnson,Male,24,567,154,36,10,46,57,20,0,0,69,0,63,66,160,41.2,58,135,43.0,8,25,32.0,30,42,71.4
Edmunds Eimanis,Male,2,4,3,0,0,0,0,0,0,0,1,0,0,1,2,50.0,0,0,0.0,1,2,50.0,0,0,0.0
Eduardo Nofuentes,Male,12,155,59,33,11,44,5,6,6,7,23,26,18,17,49,34.7,13,38,34.2,4,11,36.4,21,39,53.8
Edvard Christie,Male,2,9,2,0,0,0,0,0,0,0,0,1,3,0,2,0.0,0,2,0.0,0,0,0.0,2,4,50.0
Edward Bourke,Male,48,773,314,185,73,258,36,29,45,7,93,76,86,132,323,40.9,123,290,42.4,9,33,27.3,41,81,50.6
Edward Rey,Male,38,1076,622,241,94,335,41,47,37,10,166,57,128,271,682,39.7,252,619,40.7,19,63,30.2,99,154,64.3
Edwin Lie,Male,13,237,67,14,5,19,7,6,2,4,24,25,22,21,72,29.2,17,47,36.2,4,25,16.0,21,34,61.8
Edyn Grubisic,Female,20,328,78,40,26,66,20,25,8,1,34,33,21,25,62,40.3,20,50,40.0,5,12,41.7,21,35,60.0
Efi Manshari,Male,15,93,19,10,7,17,4,1,0,2,11,2,10,9,31,29.0,9,27,33.3,0,4,0.0,1,4,25.0
Eiko Anderson,Female,104,1720,287,157,62,219,101,66,6,19,157,69,217,110,382,28.8,87,251,34.7,23,131,17.6,46,80,57.5
Eilidh Simpson,Female,41,1077,323,99,79,178,50,62,6,7,86,31,102,114,383,29.8,75,238,31.5,39,145,26.9,56,81,69.1
Eilish Barrett,Female,29,277,62,29,29,58,10,8,7,6,38,12,22,9,50,18.0,9,49,18.4,0,1,0.0,8,28,28.6
Eilish Feehan,Female,21,297,74,82,41,123,15,16,16,11,55,32,30,31,119,26.1,29,106,27.4,2,13,15.4,10,25,40.0
Eimear Noonan,Female,6,42,9,6,6,12,0,4,2,2,6,3,3,2,5,40.0,2,5,40.0,0,0,0.0,5,6,83.3
Elaine Osenaris,Female,70,1288,262,144,47,191,57,41,4,8,69,24,123,105,404,26.0,96,352,27.3,9,52,17.3,43,69,62.3
Eldene Ross,Male,2,43,4,2,5,7,0,5,1,0,3,0,1,1,12,8.3,1,11,9.1,0,1,0.0,2,4,50.0
Eleanor Brentnall,Female,26,755,431,164,95,259,16,10,21,0,70,0,41,171,360,47.5,171,358,47.8,0,2,0.0,89,132,67.4
Eleanor Cesari,Female,21,432,189,52,30,82,34,30,6,6,58,54,29,69,168,41.1,62,148,41.9,7,20,35.0,44,57,77.2
Eleanor Nichol,Female,33,453,122,49,21,70,21,28,3,7,42,27,50,48,169,28.4,37,104,35.6,11,65,16.9,15,23,65.2
Eleanor Sharp,Female,24,714,263,68,52,120,51,27,7,5,67,85,69,90,253,35.6,80,199,40.2,10,54,18.5,73,89,82.0
Eleanor Stevens,Female,69,1264,267,258,126,384,48,39,68,0,140,0,123,121,399,30.3,119,383,31.1,2,16,12.5,27,87,31.0
Eleanor Symon,Female,10,102,9,10,6,16,5,1,0,0,4,3,6,3,18,16.7,2,16,12.5,1,2,50.0,2,2,100.0
Eleanor Tubbs,Female,61,650,131,101,66,167,22,11,31,0,83,0,66,60,189,31.7,60,186,32.3,0,3,0.0,11,37,29.7
Eleftheria Hohtoulas,Female,32,254,56,16,9,25,8,10,0,7,25,26,21,16,108,14.8,9,62,14.5,7,46,15.2,17,24,70.8
Eleni Nikolakakis,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Elfred Mathiang,Male,28,479,149,74,30,104,23,17,8,11,37,58,73,50,158,31.6,39,115,33.9,11,43,25.6,38,79,48.1
Eli Lovell,Male,40,611,156,108,53,161,37,14,17,11,91,29,55,65,182,35.7,65,179,36.3,0,3,0.0,26,50,52.0
Eliana Bravington,Female,65,1585,910,445,247,692,32,52,96,40,146,217,113,357,689,51.8,355,682,52.1,2,7,28.6,194,231,84.0
Elias Kafrouni,Male,107,2845,1001,489,306,795,177,88,64,53,213,211,194,395,997,39.6,382,917,41.7,13,80,16.2,142,247,57.5
Elias Palioyiannis,Male,92,1413,747,106,23,129,87,27,4,13,99,77,92,255,777,32.8,89,256,34.8,166,521,31.9,87,138,63.0
Elias Sleiman,Male,2,8,0,1,1,2,0,0,0,0,5,0,2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0
Elie Sfeir,Male,14,81,31,7,7,14,2,4,0,2,9,10,21,13,30,43.3,12,28,42.9,1,2,50.0,4,7,57.1
Elijah Saifaleupolu,Male,13,120,41,15,2,17,11,7,0,0,13,6,11,15,50,30.0,9,18,50.0,6,32,18.8,5,9,55.6
Elijah Zonneveld,Male,7,45,16,5,1,6,0,0,1,0,11,7,6,5,12,41.7,5,12,41.7,0,0,0.0,6,10,60.0
Elijah-Taye Saifaleupolu,Male,10,16,4,0,0,0,0,0,0,0,0,2,2,0,10,0.0,0,6,0.0,0,4,0.0,4,6,66.7
Elisa Corsello,Female,1,25,1,4,5,9,1,0,0,0,0,0,0,0,10,0.0,0,10,0.0,0,0,0.0,1,2,50.0
Elisa Mascitti,Female,39,503,104,45,40,85,13,10,8,12,39,27,39,39,137,28.5,32,115,27.8,7,22,31.8,19,36,52.8
Elisa Pica,Female,60,830,170,50,18,68,79,31,4,10,80,62,127,57,182,31.3,41,112,36.6,16,70,22.9,40,63,63.5
Elisa Polimeni-Das,Female,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0
Elisabeth Kett,Female,47,664,113,73,41,114,36,26,1,6,43,30,38,51,200,25.5,47,181,26.0,4,19,21.1,7,25,28.0
Elise Carroll,Female,8,56,13,9,9,18,1,3,3,2,17,7,6,5,20,25.0,5,20,25.0,0,0,0.0,3,9,33.3
Elise Conroy,Female,2,25,8,1,0,1,3,2,0,0,0,0,1,4,10,40.0,4,6,66.7,0,4,0.0,0,0,0.0
Elise Dykes,Female,39,624,80,92,29,121,21,11,4,14,43,47,49,32,97,33.0,32,97,33.0,0,0,0.0,16,38,42.1
Elise Fookes,Female,69,911,184,111,70,181,18,16,11,18,79,60,78,65,232,28.0,61,218,28.0,4,14,28.6,50,80,62.5
Elise Jansen,Female,50,498,75,72,41,113,28,25,6,4,84,32,75,31,107,29.0,30,89,33.7,1,18,5.6,12,21,57.1
Elise Maher,Female,76,1241,492,126,49,175,111,31,11,29,63,198,152,146,445,32.8,89,252,35.3,57,193,29.5,143,234,61.1
Elise Nelson,Female,25,226,23,50,34,84,8,4,4,0,24,0,12,9,43,20.9,8,40,20.0,1,3,33.3,6,14,42.9
Elise Pelgrim,Female,4,28,0,4,3,7,2,1,0,0,4,0,3,0,5,0.0,0,5,0.0,0,0,0.0,0,0,0.0
Elise Strachan,Female,86,2159,918,165,114,279,216,90,3,31,148,117,308,348,1017,34.2,248,656,37.8,100,361,27.7,122,165,73.9
Elise Swan,Female,177,4255,1315,695,425,1120,232,162,62,38,601,335,518,487,1367,35.6,485,1341,36.2,2,26,7.7,335,644,52.0
Elise Thurman,Female,12,111,20,10,6,16,1,2,3,2,3,7,12,8,25,32.0,7,20,35.0,1,5,20.0,3,3,100.0
Elise Topp,Female,13,80,16,7,4,11,2,5,0,0,6,4,10,7,21,33.3,7,18,38.9,0,3,0.0,2,8,25.0
Elisha Burnette,Female,36,1033,435,167,45,212,83,63,11,10,82,142,78,129,438,29.5,81,274,29.6,48,164,29.3,129,157,82.2
Elisha Foley,Female,105,3256,1178,491,167,658,214,147,30,0,286,0,374,451,1416,31.9,287,878,32.7,164,538,30.5,244,377,64.7
Elisha Jones,Female,21,197,38,26,18,44,3,3,4,0,24,0,23,12,52,23.1,12,52,23.1,0,0,0.0,14,23,60.9
Elisha Montgomery,Female,50,555,59,60,24,84,22,14,4,7,25,22,43,16,61,26.2,13,44,29.5,3,17,17.6,18,32,56.2
Elisha Purcell,Female,28,538,193,109,62,171,26,37,15,4,44,33,43,66,189,34.9,52,140,37.1,14,49,28.6,29,42,69.0
Elisha-Rae Galea,Female,6,55,6,10,6,16,3,2,0,0,4,0,5,2,9,22.2,2,9,22.2,0,0,0.0,2,8,25.0
Elissa Muir,Female,41,964,235,112,83,195,28,31,14,0,100,0,76,92,322,28.6,85,296,28.7,7,26,26.9,58,87,66.7
Eliza Bannan,Female,29,546,172,66,28,94,54,44,6,11,43,52,53,66,188,35.1,58,141,41.1,8,47,17.0,32,51,62.7
Eliza Funston,Female,13,103,25,16,18,34,5,5,1,0,11,8,6,11,25,44.0,11,25,44.0,0,0,0.0,3,5,60.0
Eliza Hastings,Female,6,13,4,0,0,0,0,0,0,0,0,2,3,1,9,11.1,0,1,0.0,1,8,12.5,1,2,50.0
Eliza Heath,Female,18,251,91,18,18,36,15,15,2,4,16,9,26,35,122,28.7,22,69,31.9,13,53,24.5,8,11,72.7
Eliza Herne,Female,85,2017,662,342,144,486,86,75,51,45,245,166,234,248,857,28.9,199,635,31.3,49,222,22.1,97,183,53.0
Eliza Hickey,Female,4,31,1,3,1,4,1,5,1,0,6,0,8,0,12,0.0,0,8,0.0,0,4,0.0,1,2,50.0
Eliza Keaney,Female,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Eliza Killey,Female,7,36,3,7,0,7,3,1,0,1,6,2,4,1,12,8.3,1,9,11.1,0,3,0.0,1,3,33.3
Eliza Moodie,Female,6,73,17,12,4,16,4,8,0,2,3,2,7,5,16,31.2,3,8,37.5,2,8,25.0,1,2,50.0
Eliza Ogilvie,Female,12,52,8,3,3,6,6,2,0,0,4,1,4,3,9,33.3,3,6,50.0,0,3,0.0,2,2,100.0
Eliza Pilapil,Female,16,92,24,20,8,28,4,5,3,4,21,13,6,7,23,30.4,7,22,31.8,0,1,0.0,10,19,52.6
Eliza Pittard,Female,16,134,26,27,16,43,2,3,3,3,12,22,15,7,28,25.0,7,28,25.0,0,0,0.0,12,32,37.5
Eliza Roughead,Female,28,843,247,196,131,327,65,35,25,18,54,95,91,93,257,36.2,84,237,35.4,9,20,45.0,52,76,68.4
Eliza Stylianou,Female,236,5755,1609,919,413,1332,361,255,57,26,631,240,529,612,1868,32.8,597,1777,33.6,15,91,16.5,368,556,66.2
Eliza West,Female,53,1565,467,153,61,214,163,69,7,23,75,149,163,181,457,39.6,157,344,45.6,24,113,21.2,81,143,56.6
Eliza Williamson,Female,20,122,15,8,4,12,4,3,0,4,15,4,13,5,36,13.9,4,21,19.0,1,15,6.7,4,6,66.7
Elizabeth Anderson,Female,85,1690,452,236,213,449,62,91,21,1,172,13,163,168,559,30.1,154,511,30.1,14,48,29.2,106,211,50.2
Elizabeth Bell,Female,16,208,69,43,38,81,6,2,0,7,37,24,19,31,83,37.3,31,82,37.8,0,1,0.0,7,31,22.6
Elizabeth Benbow,Female,94,2768,887,497,183,680,133,158,15,0,336,5,313,350,1080,32.4,294,842,34.9,56,238,23.5,213,311,68.5
Elizabeth Buchanan,Female,13,139,26,26,14,40,4,8,7,0,31,0,18,8,47,17.0,8,44,18.2,0,3,0.0,10,17,58.8
Elizabeth Canale,Female,1,2,2,0,0,0,0,1,0,0,0,0,0,1,3,33.3,1,3,33.3,0,0,0.0,0,0,0.0
Elizabeth Dare,Female,24,528,135,115,57,172,22,45,2,12,57,50,73,50,151,33.1,50,151,33.1,0,0,0.0,35,63,55.6
Elizabeth Keane,Female,25,674,251,97,59,156,36,25,9,10,67,59,58,104,247,42.1,103,243,42.4,1,4,25.0,42,66,63.6
Elizabeth King,Female,46,755,107,55,39,94,34,24,4,12,41,37,81,45,234,19.2,40,181,22.1,5,53,9.4,12,27,44.4
Elizabeth Oliver,Female,38,441,129,89,62,151,21,10,7,0,74,0,59,49,157,31.2,49,156,31.4,0,1,0.0,33,83,39.8
Elizabeth Rowland,Female,155,4453,1336,516,197,713,208,219,118,6,388,86,340,570,2141,26.6,363,1236,29.4,207,905,22.9,205,350,58.6
Elizabeth Wannan,Female,27,496,208,104,72,176,14,21,27,20,59,59,53,89,226,39.4,89,226,39.4,0,0,0.0,30,84,35.7
Elizebeth Cooper,Female,21,619,193,47,19,66,45,5,7,0,51,0,69,65,198,32.8,36,99,36.4,29,99,29.3,34,50,68.0
Ella Batish,Female,75,1430,666,270,160,430,85,54,32,22,144,125,111,266,498,53.4,260,465,55.9,6,33,18.2,114,149,76.5
Ella Burton,Female,50,890,312,178,86,264,29,35,26,18,120,76,88,122,281,43.4,106,240,44.2,16,41,39.0,52,91,57.1
Ella Cigognini,Female,22,151,43,11,10,21,16,13,1,4,26,18,12,17,45,37.8,17,40,42.5,0,5,0.0,9,15,60.0
Ella Coleman,Female,78,1139,338,148,74,222,45,52,16,19,77,69,90,122,368,33.2,80,230,34.8,42,138,30.4,52,82,63.4
Ella Cornish,Female,2,32,8,1,2,3,0,1,0,0,4,2,4,3,9,33.3,2,6,33.3,1,3,33.3,1,2,50.0
Ella Crump,Female,21,347,108,42,17,59,21,20,11,4,30,18,42,46,112,41.1,45,104,43.3,1,8,12.5,15,23,65.2
Ella Dempster,Female,21,513,210,118,54,172,30,27,10,16,50,49,52,80,191,41.9,74,174,42.5,6,17,35.3,44,56,78.6
Ella George,Female,8,59,12,5,1,6,2,2,0,0,6,0,10,4,13,30.8,4,13,30.8,0,0,0.0,4,8,50.0
Ella Hales,Female,71,1630,541,214,67,281,82,57,19,11,61,45,137,196,694,28.2,89,309,28.8,107,385,27.8,28,37,75.7
Ella Haslam,Female,1,18,7,2,0,2,1,0,0,0,2,2,3,2,8,25.0,1,4,25.0,1,4,25.0,2,4,50.0
Ella Hellessey,Female,39,1146,487,278,90,368,38,32,60,15,64,88,81,193,455,42.4,150,325,46.2,43,130,33.1,58,86,67.4
Ella Mahoney,Female,72,1040,187,157,112,269,39,49,19,17,138,56,65,76,284,26.8,76,276,27.5,0,8,0.0,27,56,48.2
Ella Mclaughlin,Female,19,401,66,26,33,59,23,13,1,0,18,18,27,26,103,25.2,25,90,27.8,1,13,7.7,13,19,68.4
Ella Ogier,Female,32,753,199,110,61,171,49,36,4,14,90,56,104,78,203,38.4,71,170,41.8,7,33,21.2,36,52,69.2
Ella Van Der Sluys,Female,18,321,92,33,9,42,10,7,0,1,19,5,37,36,161,22.4,16,60,26.7,20,101,19.8,0,0,0.0
Ella Whiting - Le Cras,Female,46,543,240,48,28,76,20,43,2,6,40,39,55,83,298,27.9,39,122,32.0,44,176,25.0,30,40,75.0
Elle Belbin,Female,77,1117,198,227,100,327,59,36,11,18,139,52,60,78,304,25.7,76,288,26.4,2,16,12.5,26,59,44.1
Elle Goss,Female,28,192,18,20,8,28,10,3,0,3,8,6,12,5,35,14.3,4,32,12.5,1,3,33.3,3,3,100.0
Elle Price,Female,68,1067,316,161,131,292,26,44,19,7,200,37,171,94,439,21.4,91,419,21.7,3,20,15.0,125,216,57.9
Ellearn Savvides,Female,1,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Ellen Cox,Female,71,896,217,123,39,162,43,35,8,13,134,34,74,77,246,31.3,26,88,29.5,51,158,32.3,12,24,50.0
Ellen Horsley,Female,39,979,437,317,173,490,41,55,41,54,110,133,114,176,532,33.1,171,513,33.3,5,19,26.3,80,159,50.3
Ellen Kett,Female,131,3112,991,379,164,543,374,164,15,40,353,336,298,340,978,34.8,255,682,37.4,85,296,28.7,226,319,70.8
Ellen Lawson,Female,7,38,2,5,2,7,0,0,2,0,1,0,2,1,4,25.0,1,4,25.0,0,0,0.0,0,0,0.0
Ellen Murphy,Female,6,25,2,2,1,3,0,1,0,0,1,0,3,1,8,12.5,1,7,14.3,0,1,0.0,0,0,0.0
Ellen Parry,Female,134,2025,632,292,197,489,130,74,56,51,285,180,190,243,679,35.8,222,580,38.3,21,99,21.2,125,192,65.1
Ellen Pattison,Female,199,4222,1143,390,248,638,282,188,53,86,197,366,315,416,1671,24.9,345,1323,26.1,71,348,20.4,230,417,55.2
Ellen Wright,Female,149,2410,419,411,208,619,113,79,64,37,228,225,162,147,591,24.9,146,587,24.9,1,4,25.0,124,239,51.9
Ellen Zeunert,Female,55,1251,329,223,133,356,113,86,11,1,120,15,129,132,333,39.6,120,282,42.6,12,51,23.5,63,96,65.6
Ellena Taylor,Female,66,931,244,105,134,239,32,28,12,22,44,89,57,103,300,34.3,93,271,34.3,10,29,34.5,28,95,29.5
Elli Lovelace,Female,28,671,224,101,34,135,59,42,9,16,59,46,47,79,224,35.3,58,145,40.0,21,79,26.6,45,61,73.8
Ellie Caruana,Female,84,1346,296,231,194,425,49,63,56,14,147,101,88,126,347,36.3,126,341,37.0,0,6,0.0,44,86,51.2
Ellie Coutts,Female,60,1552,749,427,130,557,256,242,85,19,183,277,249,234,575,40.7,180,399,45.1,54,176,30.7,215,299,71.9
Ellie Gleeson,Female,6,158,44,13,5,18,17,3,1,2,13,10,23,20,57,35.1,19,51,37.3,1,6,16.7,3,7,42.9
Ellie Locke,Female,215,5074,1956,432,242,674,430,249,29,137,400,661,633,679,2206,30.8,500,1536,32.6,179,670,26.7,419,693,60.5
Ellie Mclean,Female,197,4765,1389,635,208,843,450,244,64,47,387,276,549,511,1488,34.3,386,1046,36.9,125,442,28.3,254,372,68.3
Ellie Stevens,Female,25,525,180,96,30,126,30,42,6,14,41,51,63,63,210,30.0,54,167,32.3,9,43,20.9,45,62,72.6
Ellie Waters,Female,37,362,101,37,31,68,22,12,3,6,67,39,55,28,120,23.3,27,112,24.1,1,8,12.5,44,88,50.0
Elliot Bolaffi,Male,76,1634,623,173,71,244,133,106,0,29,126,197,123,188,561,33.5,105,246,42.7,83,315,26.3,164,259,63.3
Elliot Carr,Male,106,2359,1260,402,260,662,107,34,41,72,191,298,206,466,908,51.3,444,838,53.0,22,70,31.4,306,436,70.2
Elliot Kerdel,Male,3,21,0,2,0,2,0,1,0,0,3,1,0,0,9,0.0,0,6,0.0,0,3,0.0,0,0,0.0
Elliot Warren,Male,19,510,176,107,54,161,33,30,18,1,53,47,26,73,172,42.4,60,119,50.4,13,53,24.5,17,29,58.6
Elliott Cox,Male,44,602,163,75,71,146,20,24,5,11,75,37,39,59,145,40.7,59,143,41.3,0,2,0.0,19,43,44.2
Elliott Dean,Male,45,1115,453,230,130,360,20,28,57,0,120,21,53,187,447,41.8,187,435,43.0,0,12,0.0,79,121,65.3
Elliott Mcparland,Male,76,1145,518,166,89,255,60,28,22,16,112,116,67,191,482,39.6,146,330,44.2,45,152,29.6,89,149,59.7
Elly Boland,Female,28,425,60,46,22,68,19,19,2,6,45,40,54,20,94,21.3,15,61,24.6,5,33,15.2,15,27,55.6
Elly Hartnett,Female,6,61,24,20,13,33,4,6,0,4,7,4,7,10,24,41.7,9,18,50.0,1,6,16.7,3,5,60.0
Elly Keating,Female,1,20,2,2,0,2,0,1,0,0,0,0,1,1,7,14.3,1,6,16.7,0,1,0.0,0,0,0.0
Elly Morgan,Female,28,487,191,46,33,79,31,33,4,10,70,47,45,69,213,32.4,48,138,34.8,21,75,28.0,32,56,57.1
Elo Magbegor,Female,158,3621,1131,758,540,1298,169,240,78,107,482,493,441,445,1344,33.1,443,1330,33.3,2,14,14.3,239,590,40.5
Eloise Chalmers,Female,13,316,93,28,17,45,29,29,1,0,35,0,37,38,134,28.4,29,100,29.0,9,34,26.5,26,44,59.1
Eloise Goss,Female,100,1575,343,214,111,325,62,58,24,33,48,119,179,109,360,30.3,107,337,31.8,2,23,8.7,123,175,70.3
Eloise Moran,Female,29,399,59,57,26,83,33,22,1,5,30,14,52,25,122,20.5,22,79,27.8,3,43,7.0,6,10,60.0
Ely Tom,Male,12,291,139,45,8,53,31,17,2,10,24,35,31,46,140,32.9,35,94,37.2,11,46,23.9,36,52,69.2
Elyce Lambrou,Female,253,5565,1666,802,269,1071,433,346,82,57,578,491,561,542,1742,31.1,396,1129,35.1,146,613,23.8,436,683,63.8
Elyse Chivers,Female,68,938,170,124,37,161,27,13,8,3,88,39,54,69,256,27.0,55,193,28.5,14,63,22.2,18,28,64.3
Elyse Kiploks,Female,34,784,186,186,90,276,47,54,59,5,76,42,62,82,219,37.4,82,217,37.8,0,2,0.0,22,53,41.5
Elyse Penaluna,Female,109,2834,1507,608,243,851,106,114,194,19,260,145,257,629,1265,49.7,601,1190,50.5,28,75,37.3,221,311,71.1
